FID,PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,KABKOT,SUMBER,id_kec,POLY,IDSP,VILLAGE_CO,KODE_PROV,NAMA_PROV,KODE_KAB,NAMA_KAB,KODE_KEC,NAMA_KEC,KODE_DESA,NAMA_DESA,R401A,R401B,R401C,R501A,R501B,PLN_HHOLD,NO_PLN,AREA_KM2,TOT_POP,TOT_HHOLD,POP_DEN,HHOLD_DEN,MID,PLN_GRID,X,Y,Longitude,Latitude
2109,NUSA TENGGARA TIMUR,SABU TIMUR,KEDURU,53,20,060,004,5320060004,SABU RAIJUA,BADAN PUSAT STATISTIK,5320060,POLY,0,5320060004,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,60,SABU TIMUR,4,KEDURU,441,408,217,41,32,0.18894,176,4.467298,849,217,190.047756,48.575222,0.14348,0,13577109.8682,-1174728.52941,121.965253,-10.493604
2110,NUSA TENGGARA TIMUR,SABU TIMUR,HUWAGA,53,20,060,001,5320060001,SABU RAIJUA,BADAN PUSAT STATISTIK,5320060,POLY,0,5320060001,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,60,SABU TIMUR,1,HUWAGA,248,276,136,0,35,0,136,7.561118,524,136,69.30192,17.986758,0.235789,0,13578966.7544,-1179157.21853,121.981934,-10.53272
2111,NUSA TENGGARA TIMUR,SABU TIMUR,LOBORAI,53,20,060,007,5320060007,SABU RAIJUA,BADAN PUSAT STATISTIK,5320060,POLY,0,5320060007,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,60,SABU TIMUR,7,LOBORAI,301,305,158,0,6,0,158,3.388378,606,158,178.846653,46.629985,0.146443,0,13579919.1694,-1176254.91211,121.990489,-10.507086
2112,NUSA TENGGARA TIMUR,SABU TIMUR,LOBODEI,53,20,060,002,5320060002,SABU RAIJUA,BADAN PUSAT STATISTIK,5320060,POLY,0,5320060002,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,60,SABU TIMUR,2,LOBODEI,461,421,231,0,57,0,231,5.701778,882,231,154.68858,40.513676,0.157108,0,13577058.8103,-1178532.49657,121.964794,-10.527203
2113,NUSA TENGGARA TIMUR,SABU TIMUR,LIMAGGU,53,20,060,006,5320060006,SABU RAIJUA,BADAN PUSAT STATISTIK,5320060,POLY,0,5320060006,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,60,SABU TIMUR,6,LIMAGGU,447,478,241,56,7,0.232365,185,3.391083,925,241,272.774188,71.068734,0.118621,0,13578894.3517,-1175922.07006,121.981283,-10.504147
2114,NUSA TENGGARA TIMUR,SABU TIMUR,BODAE,53,20,060,008,5320060008,SABU RAIJUA,BADAN PUSAT STATISTIK,5320060,POLY,0,5320060008,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,60,SABU TIMUR,8,BODAE,574,564,297,27,40,0.090909,270,5.275158,1138,297,215.728152,56.301636,0.133272,0,13580677.4996,-1172124.48889,121.997302,-10.470602
2115,NUSA TENGGARA TIMUR,SABU TIMUR,KUJIRATU,53,20,060,009,5320060009,SABU RAIJUA,BADAN PUSAT STATISTIK,5320060,POLY,0,5320060009,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,60,SABU TIMUR,9,KUJIRATU,325,331,188,6,25,0.031915,182,5.052785,656,188,129.829382,37.207201,0.163941,0,13579838.5078,-1171266.90337,121.989765,-10.463027
2116,NUSA TENGGARA TIMUR,SABU TIMUR,BOLOU,53,20,060,005,5320060005,SABU RAIJUA,BADAN PUSAT STATISTIK,5320060,POLY,0,5320060005,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,60,SABU TIMUR,5,BOLOU,301,280,167,112,55,0.670659,55,4.094878,581,167,141.884559,40.782653,0.156589,0,13578221.8135,-1174996.8073,121.975242,-10.495974
2117,NUSA TENGGARA TIMUR,HAWU MEHARA,PEDARRO,53,20,020,009,5320020009,SABU RAIJUA,BADAN PUSAT STATISTIK,5320020,POLY,0,5320020009,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,20,HAWU MEHARA,9,PEDARRO,1357,1312,687,0,29,0,687,7.359881,2669,687,362.64175,93.343905,0.103504,0,13555086.5541,-1184842.91135,121.767414,-10.582931
2118,NUSA TENGGARA TIMUR,HAWU MEHARA,RAMEDUE,53,20,020,002,5320020002,SABU RAIJUA,BADAN PUSAT STATISTIK,5320020,POLY,0,5320020002,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,20,HAWU MEHARA,2,RAMEDUE,650,600,343,0,33,0,343,2.953376,1250,343,423.244516,116.138295,0.092792,0,13552843.9456,-1186960.47133,121.747269,-10.601629
2119,NUSA TENGGARA TIMUR,HAWU MEHARA,LOBOHEDE,53,20,020,001,5320020001,SABU RAIJUA,BADAN PUSAT STATISTIK,5320020,POLY,0,5320020001,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,20,HAWU MEHARA,1,LOBOHEDE,931,965,456,3,453,0.006579,453,5.637008,1896,456,336.34863,80.893974,0.111184,0,13550990.6244,-1185840.50066,121.73062,-10.59174
2120,NUSA TENGGARA TIMUR,HAWU MEHARA,MOLIE,53,20,020,006,5320020006,SABU RAIJUA,BADAN PUSAT STATISTIK,5320020,POLY,0,5320020006,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,20,HAWU MEHARA,6,MOLIE,992,976,528,47,0,0.089015,481,10.945967,1968,528,179.792241,48.236943,0.143983,0,13549600.0583,-1183045.75454,121.718128,-10.567061
2121,NUSA TENGGARA TIMUR,HAWU MEHARA,LEDERAGA,53,20,020,005,5320020005,SABU RAIJUA,BADAN PUSAT STATISTIK,5320020,POLY,0,5320020005,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,20,HAWU MEHARA,5,LEDERAGA,626,674,357,12,0,0.033613,345,3.862473,1300,357,336.57193,92.42783,0.104016,0,13548087.7872,-1184933.99727,121.704543,-10.583735
2122,NUSA TENGGARA TIMUR,HAWU MEHARA,DAIEKO,53,20,020,007,5320020007,SABU RAIJUA,BADAN PUSAT STATISTIK,5320020,POLY,0,5320020007,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,20,HAWU MEHARA,7,DAIEKO,1002,887,466,52,29,0.111588,414,13.661394,1889,466,138.27286,34.110721,0.17122,0,13554084.0512,-1181986.42824,121.758409,-10.557706
2123,NUSA TENGGARA TIMUR,HAWU MEHARA,TANAJAWA,53,20,020,008,5320020008,SABU RAIJUA,BADAN PUSAT STATISTIK,5320020,POLY,0,5320020008,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,20,HAWU MEHARA,8,TANAJAWA,860,793,405,20,1,0.049383,385,5.994876,1653,405,275.735501,67.5577,0.121664,0,13552124.1034,-1184064.03206,121.740802,-10.576053
2124,NUSA TENGGARA TIMUR,HAWU MEHARA,LEDEAE,53,20,020,003,5320020003,SABU RAIJUA,BADAN PUSAT STATISTIK,5320020,POLY,0,5320020003,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,20,HAWU MEHARA,3,LEDEAE,626,544,308,0,50,0,308,3.999818,1170,308,292.513309,77.003504,0.113958,0,13554411.1903,-1187135.95237,121.761347,-10.603179
2125,NUSA TENGGARA TIMUR,HAWU MEHARA,WADUMEDDI,53,20,020,010,5320020010,SABU RAIJUA,BADAN PUSAT STATISTIK,5320020,POLY,0,5320020010,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,20,HAWU MEHARA,10,WADUMEDDI,609,538,337,0,35,0,337,6.977177,1147,337,164.393141,48.300339,0.143888,0,13557407.5475,-1186877.35462,121.788264,-10.600895
2126,NUSA TENGGARA TIMUR,HAWU MEHARA,GURIMONEARU,53,20,020,004,5320020004,SABU RAIJUA,BADAN PUSAT STATISTIK,5320020,POLY,0,5320020004,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,20,HAWU MEHARA,4,GURIMONEARU,600,591,301,0,11,0,301,3.985812,1191,301,298.809891,75.517865,0.115073,0,13557391.3247,-1184967.05947,121.788118,-10.584027
2127,NUSA TENGGARA TIMUR,SABU BARAT,ROBOABA,53,20,040,012,5320040012,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040012,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,12,ROBOABA,532,485,249,21,30,0.084337,228,8.634638,1017,249,117.781432,28.837342,0.186218,0,13566994.6638,-1173016.544,121.874387,-10.478482
2128,NUSA TENGGARA TIMUR,SABU BARAT,RAELORO,53,20,040,011,5320040011,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040011,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,11,RAELORO,839,862,390,169,0,0.433333,221,7.712623,1701,390,220.547549,50.566457,0.140627,0,13564536.3693,-1175469.33782,121.852303,-10.500148
2129,NUSA TENGGARA TIMUR,SABU BARAT,RAEMUDE,53,20,040,005,5320040005,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040005,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,5,RAEMUDE,941,948,415,0,78,0,415,16.420342,1889,415,115.040232,25.273529,0.198915,0,13564927.8688,-1182282.03398,121.85582,-10.560317
2130,NUSA TENGGARA TIMUR,SABU BARAT,DEPE,53,20,040,003,5320040003,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040003,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,3,DEPE,677,578,302,0,22,0,302,9.321137,1255,302,134.640225,32.399481,0.175684,0,13562020.0949,-1179982.24077,121.829699,-10.540006
2131,NUSA TENGGARA TIMUR,SABU BARAT,RAENALULU,53,20,040,002,5320040002,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040002,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,2,RAENALULU,786,791,368,0,75,0,368,8.072907,1577,368,195.344748,45.58457,0.148112,0,13560295.3925,-1182202.61181,121.814206,-10.559615
2132,NUSA TENGGARA TIMUR,SABU BARAT,JADU,53,20,040,016,5320040016,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040016,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,16,JADU,319,208,140,11,4,0.078571,129,7.415893,527,140,71.063595,18.878374,0.230154,0,13556912.6375,-1181842.08684,121.783818,-10.556431
2133,NUSA TENGGARA TIMUR,SABU BARAT,TERIWU,53,20,040,001,5320040001,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040001,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,1,TERIWU,521,484,254,0,8,0,254,7.371933,1005,254,136.327874,34.455005,0.170362,0,13559616.1344,-1184591.48719,121.808104,-10.580711
2134,NUSA TENGGARA TIMUR,SABU BARAT,RAEDEWA,53,20,040,018,5320040018,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040018,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,18,RAEDEWA,972,975,517,40,16,0.077369,477,12.037941,1947,517,161.738619,42.947543,0.152592,0,13557462.673,-1178983.04291,121.788759,-10.531182
2135,NUSA TENGGARA TIMUR,SABU BARAT,NADAWAWI,53,20,040,008,5320040008,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040008,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,8,NADAWAWI,948,856,442,28,2,0.063348,414,21.766861,1804,442,82.878279,20.306097,0.221915,0,13567513.1697,-1176946.30635,121.879044,-10.513193
2136,NUSA TENGGARA TIMUR,SABU BARAT,RAENYALE,53,20,040,006,5320040006,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040006,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,6,RAENYALE,889,971,438,86,5,0.196347,352,12.213553,1860,438,152.28984,35.861801,0.166987,0,13565589.1262,-1179643.34333,121.861761,-10.537013
2137,NUSA TENGGARA TIMUR,SABU BARAT,RAEKORE,53,20,040,007,5320040007,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040007,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,7,RAEKORE,811,828,376,0,21,0,376,14.980512,1639,376,109.40881,25.099276,0.199604,0,13570314.3079,-1179808.58549,121.904208,-10.538473
2138,NUSA TENGGARA TIMUR,SABU BARAT,LEDEANA,53,20,040,015,5320040015,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040015,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,15,LEDEANA,820,699,327,40,13,0.122324,287,7.003539,1519,327,216.890335,46.690678,0.146347,0,13561002.7146,-1177246.9297,121.82056,-10.515848
2139,NUSA TENGGARA TIMUR,SABU BARAT,TITINALEDE,53,20,040,004,5320040004,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040004,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,4,TITINALEDE,391,370,156,0,6,0,156,2.407752,761,156,316.062416,64.790719,0.124235,0,13561959.3504,-1182971.95088,121.829154,-10.566409
2140,NUSA TENGGARA TIMUR,SABU BARAT,DELO,53,20,040,009,5320040009,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040009,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,9,DELO,623,665,287,0,58,0,287,21.100235,1288,287,61.041976,13.601745,0.271146,0,13570117.5699,-1173122.64593,121.90244,-10.479419
2141,NUSA TENGGARA TIMUR,SABU BARAT,LEDEKEPAKA,53,20,040,017,5320040017,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040017,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,17,LEDEKEPAKA,534,529,267,0,7,0,267,4.270667,1063,267,248.907252,62.519507,0.126471,0,13559233.9347,-1179787.45307,121.804671,-10.538286
2142,NUSA TENGGARA TIMUR,SABU BARAT,MEBBA,53,20,040,013,5320040013,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040013,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,13,MEBBA,1157,1144,520,470,4,0.903846,50,4.110148,2301,520,559.833898,126.516135,0.088905,0,13563643.585,-1174527.50417,121.844283,-10.491829
2143,NUSA TENGGARA TIMUR,RAIJUA,KOLORAE,53,20,010,001,5320010001,SABU RAIJUA,BADAN PUSAT STATISTIK,5320010,POLY,0,5320010001,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,10,RAIJUA,1,KOLORAE,718,771,425,0,425,0,425,10.481399,1489,425,142.061188,40.548022,0.157042,0,13527515.5652,-1191715.14985,121.51974,-10.643609
2144,NUSA TENGGARA TIMUR,RAIJUA,LEDEUNU,53,20,010,004,5320010004,SABU RAIJUA,BADAN PUSAT STATISTIK,5320010,POLY,0,5320010004,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,10,RAIJUA,4,LEDEUNU,1337,1318,715,0,182,0,715,8.638693,2655,715,307.338167,82.767152,0.109919,0,13537390.7284,-1187647.93895,121.60845,-10.607699
2145,NUSA TENGGARA TIMUR,RAIJUA,BALLU,53,20,010,005,5320010005,SABU RAIJUA,BADAN PUSAT STATISTIK,5320010,POLY,0,5320010005,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,10,RAIJUA,5,BALLU,687,640,375,0,78,0,375,6.500606,1327,375,204.134817,57.68693,0.131662,0,13532912.1961,-1187770.76644,121.568219,-10.608784
2146,NUSA TENGGARA TIMUR,RAIJUA,BOLUA,53,20,010,002,5320010002,SABU RAIJUA,BADAN PUSAT STATISTIK,5320010,POLY,0,5320010002,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,10,RAIJUA,2,BOLUA,832,801,493,0,78,0,493,9.255459,1633,493,176.436419,53.265863,0.137017,0,13533683.1414,-1190069.19805,121.575144,-10.629077
2147,NUSA TENGGARA TIMUR,RAIJUA,LEDEKE,53,20,010,003,5320010003,SABU RAIJUA,BADAN PUSAT STATISTIK,5320010,POLY,0,5320010003,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,10,RAIJUA,3,LEDEKE,659,507,291,0,30,0,291,5.8143,1166,291,200.540057,50.049019,0.141352,0,13537104.666,-1189070.3148,121.60588,-10.620258
2148,NUSA TENGGARA TIMUR,SABU TENGAH,MATEI,53,20,050,003,5320050003,SABU RAIJUA,BADAN PUSAT STATISTIK,5320050,POLY,0,5320050003,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,50,SABU TENGAH,3,MATEI,475,498,248,0,33,0,248,5.132745,973,248,189.56717,48.317223,0.143863,0,13575288.9649,-1176807.76139,121.948896,-10.511969
2149,NUSA TENGGARA TIMUR,SABU TENGAH,BEBAE,53,20,050,001,5320050001,SABU RAIJUA,BADAN PUSAT STATISTIK,5320050,POLY,0,5320050001,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,50,SABU TENGAH,1,BEBAE,433,436,217,0,17,0,217,7.248623,869,217,119.884847,29.936722,0.182767,0,13574109.3178,-1180035.93359,121.938299,-10.540481
2150,NUSA TENGGARA TIMUR,SABU TENGAH,TADA,53,20,050,002,5320050002,SABU RAIJUA,BADAN PUSAT STATISTIK,5320050,POLY,0,5320050002,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,50,SABU TENGAH,2,TADA,416,367,179,0,23,0,179,7.592389,783,179,103.1296,23.576243,0.20595,0,13573256.7005,-1177737.04891,121.930639,-10.520177
2151,NUSA TENGGARA TIMUR,SABU BARAT,MENIA,53,20,040,010,5320040010,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040010,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,10,MENIA,1127,1054,572,90,0,0.157343,482,23.874137,2181,572,91.354086,23.958981,0.204299,0,13567806.5413,-1168932.15541,121.88168,-10.442401
2152,NUSA TENGGARA TIMUR,SABU BARAT,RAEMADIA,53,20,040,014,5320040014,SABU RAIJUA,BADAN PUSAT STATISTIK,5320040,POLY,0,5320040014,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,40,SABU BARAT,14,RAEMADIA,1092,891,500,36,45,0.072,464,4.198926,1983,500,472.263584,119.07806,0.09164,0,13564222.7481,-1171975.62889,121.849486,-10.469287
2153,NUSA TENGGARA TIMUR,SABU TENGAH,EIMAU,53,20,050,008,5320050008,SABU RAIJUA,BADAN PUSAT STATISTIK,5320050,POLY,0,5320050008,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,50,SABU TENGAH,8,EIMAU,505,489,219,7,17,0.031963,212,11.175084,994,219,88.947874,19.597168,0.225893,0,13572295.5386,-1168951.55109,121.922005,-10.442573
2154,NUSA TENGGARA TIMUR,SABU TIMUR,EIADA,53,20,060,003,5320060003,SABU RAIJUA,BADAN PUSAT STATISTIK,5320060,POLY,0,5320060003,53,NUSA TENGGARA TIMUR,20,SABU RAIJUA,60,SABU TIMUR,3,EIADA,385,381,201,0,17,0,201,5.674374,766,201,134.992871,35.422411,0.16802,0,13575761.5153,-1180858.564,121.953141,-10.547746
2198,NUSA TENGGARA TIMUR,LAMBALEDA,GOLO NIMBUNG,53,19,060,010,5319060010,MANGGARAI TIMUR,BADAN PUSAT STATISTIK,5319060,POLY,0,5319060010,53,NUSA TENGGARA TIMUR,19,MANGGARAI TIMUR,60,LAMBA LEDA,10,GOLO NIMBUNG,657,667,294,0,78,0,294,6.531395,1324,294,202.713208,45.013356,0.149049,0,13430420.0572,-943127.583183,120.647516,-8.441552
2234,NUSA TENGGARA TIMUR,ELAR,LEGUR LAI,53,19,030,020,5319030020,MANGGARAI TIMUR,BADAN PUSAT STATISTIK,5319030,POLY,0,5319030020,53,NUSA TENGGARA TIMUR,19,MANGGARAI TIMUR,30,ELAR,20,LEGUR LAI,404,308,166,0,78,0,166,55.537254,712,166,12.820223,2.988985,0.578413,0,13456020.7766,-944067.174677,120.877491,-8.449901
2239,NUSA TENGGARA TIMUR,ELAR,GOLO LINUS,53,19,030,007,5319030007,MANGGARAI TIMUR,BADAN PUSAT STATISTIK,5319030,POLY,0,5319030007,53,NUSA TENGGARA TIMUR,19,MANGGARAI TIMUR,30,ELAR,7,GOLO LINUS,446,450,187,0,2,0,187,4.369969,896,187,205.035771,42.792064,0.152869,0,13448274.6512,-956237.905436,120.807907,-8.558031
2243,NUSA TENGGARA TIMUR,ELAR,BITING,53,19,030,018,5319030018,MANGGARAI TIMUR,BADAN PUSAT STATISTIK,5319030,POLY,0,5319030018,53,NUSA TENGGARA TIMUR,19,MANGGARAI TIMUR,30,ELAR,18,BITING,544,462,250,0,10,0,250,10.017477,1006,250,100.424492,24.956385,0.200175,0,13444458.1844,-949149.73971,120.773623,-8.49506
2272,NUSA TENGGARA TIMUR,AESESA,WAEKOKAK,53,18,060,017,5318060017,NAGEKEO,BADAN PUSAT STATISTIK,5318060,POLY,0,5318060017,53,NUSA TENGGARA TIMUR,18,NAGEKEO,60,AESESA,17,WAEKOKAK,698,656,339,0,19,0,339,1.964888,1354,339,689.097772,172.52891,0.076132,0,13497590.2425,-949172.054835,121.250916,-8.495259
2350,NUSA TENGGARA TIMUR,BOAWAE,FOCOLODORAWE,53,18,040,021,5318040021,NAGEKEO,BADAN PUSAT STATISTIK,5318040,POLY,0,5318040021,53,NUSA TENGGARA TIMUR,18,NAGEKEO,40,BOAWAE,21,FOCOLODORAWE,408,407,184,0,15,0,184,27.015744,815,184,30.167595,6.810843,0.383177,0,13481249.016,-966270.504383,121.10412,-8.647141
2372,NUSA TENGGARA TIMUR,KODI,KAWANGO HARI,53,17,020,009,5317020009,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317020,POLY,0,5317020009,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,20,KODI,9,KAWANGO HARI,1113,1027,440,0,25,0,440,3.433109,2140,440,623.341784,128.163731,0.088332,0,13246928.7651,-1067112.80142,118.999186,-9.541626
2377,NUSA TENGGARA TIMUR,KODI,ATE DALO,53,17,020,007,5317020007,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317020,POLY,0,5317020007,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,20,KODI,7,ATE DALO,2164,2087,774,0,54,0,774,17.253956,4251,774,246.378276,44.859277,0.149305,0,13240922.6983,-1067148.20175,118.945232,-9.541939
2380,NUSA TENGGARA TIMUR,KODI BANGEDO,UMBU NGEDO,53,17,010,007,5317010007,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317010,POLY,0,5317010007,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,10,KODI BANGEDO,7,UMBU NGEDO,1399,1302,579,0,20,0,579,8.019683,2701,579,336.796341,72.197365,0.11769,0,13249245.9666,-1076275.73626,119.020002,-9.622789
2381,NUSA TENGGARA TIMUR,KODI BANGEDO,RADA LOKO,53,17,010,013,5317010013,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317010,POLY,0,5317010013,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,10,KODI BANGEDO,13,RADA LOKO,888,881,389,0,30,0,389,9.741159,1769,389,181.600565,39.933646,0.158245,0,13251100.0405,-1071429.07633,119.036657,-9.579861
2382,NUSA TENGGARA TIMUR,KODI BANGEDO,PANENGGO EDE,53,17,010,002,5317010002,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317010,POLY,0,5317010002,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,10,KODI BANGEDO,2,PANENGGO EDE,2117,2034,885,0,34,0,885,22.449051,4151,885,184.907597,39.422603,0.159268,0,13253788.3474,-1083048.05689,119.060806,-9.682765
2383,NUSA TENGGARA TIMUR,KODI BANGEDO,WAI HA,53,17,010,005,5317010005,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317010,POLY,0,5317010005,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,10,KODI BANGEDO,5,WAI HA,1347,1321,553,10,25,0.018083,543,15.783958,2668,553,169.032381,35.035572,0.168945,0,13254037.9073,-1077220.34131,119.063048,-9.631156
2385,NUSA TENGGARA TIMUR,KODI BANGEDO,WAI KARARA,53,17,010,003,5317010003,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317010,POLY,0,5317010003,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,10,KODI BANGEDO,3,WAI KARARA,1645,1547,627,0,20,0,627,15.47162,3192,627,206.313232,40.525813,0.157085,0,13255424.2181,-1080421.73745,119.075502,-9.659508
2387,NUSA TENGGARA TIMUR,KODI BANGEDO,WAILANGIRA,53,17,010,004,5317010004,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317010,POLY,0,5317010004,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,10,KODI BANGEDO,4,WAILANGIRA,1462,1321,468,0,20,0,468,28.71435,2783,468,96.92018,16.298471,0.2477,0,13258601.6013,-1077444.83204,119.104045,-9.633144
2388,NUSA TENGGARA TIMUR,KODI BANGEDO,KAHALE,53,17,010,001,5317010001,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317010,POLY,0,5317010001,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,10,KODI BANGEDO,1,KAHALE,1988,1866,689,0,37,0,689,41.372944,3854,689,93.152665,16.653395,0.245047,0,13260420.8995,-1084059.46882,119.120388,-9.691721
2389,NUSA TENGGARA TIMUR,KODI BANGEDO,WAINYAPU,53,17,010,006,5317010006,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317010,POLY,0,5317010006,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,10,KODI BANGEDO,6,WAINYAPU,1354,1329,576,0,75,0,576,11.121526,2683,576,241.243879,51.791455,0.138954,0,13249584.1411,-1078861.82574,119.023039,-9.645693
2392,NUSA TENGGARA TIMUR,KODI BANGEDO,MATA KAPORE,53,17,010,009,5317010009,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317010,POLY,0,5317010009,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,10,KODI BANGEDO,9,MATA KAPORE,817,742,510,0,15,0,510,12.057792,1559,510,129.293986,42.296301,0.153762,0,13257097.9495,-1072048.86406,119.090537,-9.585351
2395,NUSA TENGGARA TIMUR,KODI UTARA,KALENA RONGO,53,17,030,007,5317030007,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317030,POLY,0,5317030007,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,30,KODI UTARA,7,KALENA RONGO,3242,3170,1416,0,35,0,1416,27.280439,6412,1416,235.04021,51.905324,0.138801,0,13244617.829,-1063331.94878,118.978426,-9.50813
2399,NUSA TENGGARA TIMUR,KODI UTARA,NOHA,53,17,030,004,5317030004,SUMBA BARAT DAYA,BADAN PUSAT STATISTIK,5317030,POLY,0,5317030004,53,NUSA TENGGARA TIMUR,17,SUMBA BARAT DAYA,30,KODI UTARA,4,NOHA,1078,1076,528,0,30,0,528,30.613355,2154,528,70.361448,17.247374,0.24079,0,13256996.4265,-1068527.44432,119.089625,-9.554158
