FID,PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,PLN_HHOLD,DESA_POP,PCT_PLN,NUM_HHOLDS,NUM_PLN,Longitude,Latitude,CLUST_POP,Clust_Code
11400,NUSA TENGGARA TIMUR,MALAKA TENGAH,UMAKATAHAN,53,6,20,7,5306020007,0.396226,2418,0.747454,491,367,124.915674,-9.575722,379,530602000702
11402,NUSA TENGGARA TIMUR,MALAKA TENGAH,UMAKATAHAN,53,6,20,7,5306020007,0.396226,2418,0.747454,491,367,124.912638,-9.576587,172,530602000703
11401,NUSA TENGGARA TIMUR,MALAKA TENGAH,UMAKATAHAN,53,6,20,7,5306020007,0.396226,2418,0.747454,491,367,124.911015,-9.574341,56,530602000704
11318,NUSA TENGGARA TIMUR,MALAKA TENGAH,UMAKATAHAN,53,6,20,7,5306020007,0.396226,2418,0.747454,491,367,124.919716,-9.573414,19,530602000705
11376,NUSA TENGGARA TIMUR,MALAKA TENGAH,NAIMANA,53,6,20,8,5306020008,0.369231,2025,0.520076,523,272,124.946251,-9.61458,732,530602000801
11364,NUSA TENGGARA TIMUR,MALAKA TENGAH,NAIMANA,53,6,20,8,5306020008,0.369231,2025,0.520076,523,272,124.935163,-9.607547,692,530602000802
11373,NUSA TENGGARA TIMUR,MALAKA TENGAH,NAIMANA,53,6,20,8,5306020008,0.369231,2025,0.520076,523,272,124.939459,-9.613342,210,530602000803
11355,NUSA TENGGARA TIMUR,MALAKA TENGAH,NAIMANA,53,6,20,8,5306020008,0.369231,2025,0.520076,523,272,124.945581,-9.601702,88,530602000804
11387,NUSA TENGGARA TIMUR,MALAKA TENGAH,NAIMANA,53,6,20,8,5306020008,0.369231,2025,0.520076,523,272,124.937753,-9.611204,87,530602000805
11360,NUSA TENGGARA TIMUR,MALAKA TENGAH,NAIMANA,53,6,20,8,5306020008,0.369231,2025,0.520076,523,272,124.944238,-9.60472,72,530602000806
11350,NUSA TENGGARA TIMUR,MALAKA TENGAH,NAIMANA,53,6,20,8,5306020008,0.369231,2025,0.520076,523,272,124.942305,-9.600365,68,530602000807
11358,NUSA TENGGARA TIMUR,MALAKA TENGAH,NAIMANA,53,6,20,8,5306020008,0.369231,2025,0.520076,523,272,124.943918,-9.601668,43,530602000808
11368,NUSA TENGGARA TIMUR,MALAKA TENGAH,NAIMANA,53,6,20,8,5306020008,0.369231,2025,0.520076,523,272,124.940195,-9.610251,33,530602000809
11394,NUSA TENGGARA TIMUR,MALAKA TENGAH,LAWALU,53,6,20,9,5306020009,0.182045,1202,0.764493,276,211,124.959047,-9.620606,1202,530602000901
11362,NUSA TENGGARA TIMUR,MALAKA TENGAH,FAHILUKA,53,6,20,10,5306020010,0.203733,2142,0.439394,462,203,124.954992,-9.608961,1321,530602001001
11372,NUSA TENGGARA TIMUR,MALAKA TENGAH,FAHILUKA,53,6,20,10,5306020010,0.203733,2142,0.439394,462,203,124.960406,-9.612694,167,530602001002
11349,NUSA TENGGARA TIMUR,MALAKA TENGAH,FAHILUKA,53,6,20,10,5306020010,0.203733,2142,0.439394,462,203,124.95177,-9.599251,160,530602001003
11388,NUSA TENGGARA TIMUR,MALAKA TENGAH,FAHILUKA,53,6,20,10,5306020010,0.203733,2142,0.439394,462,203,124.960312,-9.615894,124,530602001004
11380,NUSA TENGGARA TIMUR,MALAKA TENGAH,FAHILUKA,53,6,20,10,5306020010,0.203733,2142,0.439394,462,203,124.954761,-9.615789,108,530602001005
11378,NUSA TENGGARA TIMUR,MALAKA TENGAH,FAHILUKA,53,6,20,10,5306020010,0.203733,2142,0.439394,462,203,124.956911,-9.614174,100,530602001006
11370,NUSA TENGGARA TIMUR,MALAKA TENGAH,FAHILUKA,53,6,20,10,5306020010,0.203733,2142,0.439394,462,203,124.950114,-9.611703,67,530602001007
11366,NUSA TENGGARA TIMUR,MALAKA TENGAH,FAHILUKA,53,6,20,10,5306020010,0.203733,2142,0.439394,462,203,124.960609,-9.609003,44,530602001008
11371,NUSA TENGGARA TIMUR,MALAKA TENGAH,FAHILUKA,53,6,20,10,5306020010,0.203733,2142,0.439394,462,203,124.965793,-9.611817,33,530602001009
11361,NUSA TENGGARA TIMUR,MALAKA TENGAH,FAHILUKA,53,6,20,10,5306020010,0.203733,2142,0.439394,462,203,124.947141,-9.605399,18,530602001010
11329,NUSA TENGGARA TIMUR,MALAKA TENGAH,KLETEK,53,6,20,11,5306020011,0.513812,2161,0.536797,462,248,124.938703,-9.582652,1454,530602001101
11323,NUSA TENGGARA TIMUR,MALAKA TENGAH,KLETEK,53,6,20,11,5306020011,0.513812,2161,0.536797,462,248,124.936381,-9.579729,341,530602001102
11319,NUSA TENGGARA TIMUR,MALAKA TENGAH,KLETEK,53,6,20,11,5306020011,0.513812,2161,0.536797,462,248,124.937186,-9.573866,182,530602001103
11320,NUSA TENGGARA TIMUR,MALAKA TENGAH,KLETEK,53,6,20,11,5306020011,0.513812,2161,0.536797,462,248,124.936789,-9.576581,138,530602001104
11324,NUSA TENGGARA TIMUR,MALAKA TENGAH,KLETEK,53,6,20,11,5306020011,0.513812,2161,0.536797,462,248,124.927489,-9.579418,34,530602001105
11322,NUSA TENGGARA TIMUR,MALAKA TENGAH,KLETEK,53,6,20,11,5306020011,0.513812,2161,0.536797,462,248,124.926273,-9.577623,11,530602001106
11313,NUSA TENGGARA TIMUR,MALAKA TENGAH,KAMANASA,53,6,20,12,5306020012,0.284577,4599,0.742157,1020,757,124.919043,-9.545705,1377,530602001201
11396,NUSA TENGGARA TIMUR,MALAKA TENGAH,KAMANASA,53,6,20,12,5306020012,0.284577,4599,0.742157,1020,757,124.920948,-9.54726,901,530602001202
11398,NUSA TENGGARA TIMUR,MALAKA TENGAH,KAMANASA,53,6,20,12,5306020012,0.284577,4599,0.742157,1020,757,124.914587,-9.545934,881,530602001203
11311,NUSA TENGGARA TIMUR,MALAKA TENGAH,KAMANASA,53,6,20,12,5306020012,0.284577,4599,0.742157,1020,757,124.919113,-9.536421,788,530602001204
11399,NUSA TENGGARA TIMUR,MALAKA TENGAH,KAMANASA,53,6,20,12,5306020012,0.284577,4599,0.742157,1020,757,124.913616,-9.54844,298,530602001205
11397,NUSA TENGGARA TIMUR,MALAKA TENGAH,KAMANASA,53,6,20,12,5306020012,0.284577,4599,0.742157,1020,757,124.922905,-9.546168,232,530602001206
11310,NUSA TENGGARA TIMUR,MALAKA TENGAH,KAMANASA,53,6,20,12,5306020012,0.284577,4599,0.742157,1020,757,124.922535,-9.535127,121,530602001207
11304,NUSA TENGGARA TIMUR,MALAKA TENGAH,BARADA,53,6,20,14,5306020014,0,698,0.005882,170,1,124.884445,-9.519587,372,530602001401
11312,NUSA TENGGARA TIMUR,MALAKA TENGAH,BARADA,53,6,20,14,5306020014,0,698,0.005882,170,1,124.883851,-9.53787,326,530602001402
11357,NUSA TENGGARA TIMUR,MALAKA TENGAH,BERELIKU,53,6,20,15,5306020015,0.310502,817,0.396341,164,65,124.932667,-9.599884,607,530602001501
11337,NUSA TENGGARA TIMUR,MALAKA TENGAH,BERELIKU,53,6,20,15,5306020015,0.310502,817,0.396341,164,65,124.925183,-9.591132,104,530602001502
11335,NUSA TENGGARA TIMUR,MALAKA TENGAH,BERELIKU,53,6,20,15,5306020015,0.310502,817,0.396341,164,65,124.931028,-9.591325,65,530602001503
11356,NUSA TENGGARA TIMUR,MALAKA TENGAH,BERELIKU,53,6,20,15,5306020015,0.310502,817,0.396341,164,65,124.935011,-9.601015,41,530602001504
11348,NUSA TENGGARA TIMUR,MALAKA TENGAH,RAILOR TAHAK,53,6,20,16,5306020016,0.016598,802,0.096491,228,22,124.9595,-9.599475,161,530602001601
11375,NUSA TENGGARA TIMUR,MALAKA TENGAH,RAILOR TAHAK,53,6,20,16,5306020016,0.016598,802,0.096491,228,22,124.986221,-9.613951,126,530602001602
11392,NUSA TENGGARA TIMUR,MALAKA TENGAH,RAILOR TAHAK,53,6,20,16,5306020016,0.016598,802,0.096491,228,22,124.964754,-9.603145,108,530602001603
11338,NUSA TENGGARA TIMUR,MALAKA TENGAH,RAILOR TAHAK,53,6,20,16,5306020016,0.016598,802,0.096491,228,22,124.961963,-9.591899,85,530602001604
11365,NUSA TENGGARA TIMUR,MALAKA TENGAH,RAILOR TAHAK,53,6,20,16,5306020016,0.016598,802,0.096491,228,22,124.964486,-9.607675,82,530602001605
11336,NUSA TENGGARA TIMUR,MALAKA TENGAH,RAILOR TAHAK,53,6,20,16,5306020016,0.016598,802,0.096491,228,22,124.959308,-9.590883,56,530602001606
11347,NUSA TENGGARA TIMUR,MALAKA TENGAH,RAILOR TAHAK,53,6,20,16,5306020016,0.016598,802,0.096491,228,22,124.958424,-9.598556,46,530602001607
11353,NUSA TENGGARA TIMUR,MALAKA TENGAH,RAILOR TAHAK,53,6,20,16,5306020016,0.016598,802,0.096491,228,22,124.958209,-9.600599,38,530602001608
11343,NUSA TENGGARA TIMUR,MALAKA TENGAH,RAILOR TAHAK,53,6,20,16,5306020016,0.016598,802,0.096491,228,22,124.958544,-9.595674,32,530602001609
11333,NUSA TENGGARA TIMUR,MALAKA TENGAH,RAILOR TAHAK,53,6,20,16,5306020016,0.016598,802,0.096491,228,22,124.961567,-9.589366,28,530602001610
11340,NUSA TENGGARA TIMUR,MALAKA TENGAH,RAILOR TAHAK,53,6,20,16,5306020016,0.016598,802,0.096491,228,22,124.957838,-9.592441,20,530602001611
11352,NUSA TENGGARA TIMUR,MALAKA TENGAH,RAILOR TAHAK,53,6,20,16,5306020016,0.016598,802,0.096491,228,22,124.965621,-9.60063,20,530602001612
11331,NUSA TENGGARA TIMUR,MALAKA TENGAH,SUAI,53,6,20,17,5306020017,0.489362,994,0.640394,203,130,124.943865,-9.58584,994,530602001701
11716,NUSA TENGGARA TIMUR,SASITA MEAN,MANULEA,53,6,21,3,5306021003,0.276471,2412,0.385827,508,196,124.854205,-9.480699,755,530602100301
11727,NUSA TENGGARA TIMUR,SASITA MEAN,MANULEA,53,6,21,3,5306021003,0.276471,2412,0.385827,508,196,124.854389,-9.494872,597,530602100302
11733,NUSA TENGGARA TIMUR,SASITA MEAN,MANULEA,53,6,21,3,5306021003,0.276471,2412,0.385827,508,196,124.855951,-9.491774,246,530602100303
11278,NUSA TENGGARA TIMUR,SASITA MEAN,MANULEA,53,6,21,3,5306021003,0.276471,2412,0.385827,508,196,124.862743,-9.51667,243,530602100304
11735,NUSA TENGGARA TIMUR,SASITA MEAN,MANULEA,53,6,21,3,5306021003,0.276471,2412,0.385827,508,196,124.859404,-9.494786,234,530602100305
11707,NUSA TENGGARA TIMUR,SASITA MEAN,MANULEA,53,6,21,3,5306021003,0.276471,2412,0.385827,508,196,124.852573,-9.473138,193,530602100306
11713,NUSA TENGGARA TIMUR,SASITA MEAN,MANULEA,53,6,21,3,5306021003,0.276471,2412,0.385827,508,196,124.853606,-9.478501,92,530602100307
11279,NUSA TENGGARA TIMUR,SASITA MEAN,MANULEA,53,6,21,3,5306021003,0.276471,2412,0.385827,508,196,124.856078,-9.516589,52,530602100308
11723,NUSA TENGGARA TIMUR,SASITA MEAN,NAIBONE,53,6,21,4,5306021004,0,860,0,222,0,124.823211,-9.495113,674,530602100401
11286,NUSA TENGGARA TIMUR,SASITA MEAN,NAIBONE,53,6,21,4,5306021004,0,860,0,222,0,124.824992,-9.500513,105,530602100402
11737,NUSA TENGGARA TIMUR,SASITA MEAN,NAIBONE,53,6,21,4,5306021004,0,860,0,222,0,124.818897,-9.499045,61,530602100403
11210,NUSA TENGGARA TIMUR,SASITA MEAN,NAIBONE,53,6,21,4,5306021004,0,860,0,222,0,124.819181,-9.500313,9,530602100404
11285,NUSA TENGGARA TIMUR,SASITA MEAN,NAIBONE,53,6,21,4,5306021004,0,860,0,222,0,124.818833,-9.500264,9,530602100405
11726,NUSA TENGGARA TIMUR,SASITA MEAN,NAIBONE,53,6,21,4,5306021004,0,860,0,222,0,124.821185,-9.496466,2,530602100406
11267,NUSA TENGGARA TIMUR,SASITA MEAN,FATUARUIN,53,6,21,5,5306021005,0,1008,0,279,0,124.829311,-9.530135,708,530602100501
11260,NUSA TENGGARA TIMUR,SASITA MEAN,FATUARUIN,53,6,21,5,5306021005,0,1008,0,279,0,124.819576,-9.539903,135,530602100502
11271,NUSA TENGGARA TIMUR,SASITA MEAN,FATUARUIN,53,6,21,5,5306021005,0,1008,0,279,0,124.83465,-9.5251,115,530602100503
11266,NUSA TENGGARA TIMUR,SASITA MEAN,FATUARUIN,53,6,21,5,5306021005,0,1008,0,279,0,124.827113,-9.533856,51,530602100504
11701,NUSA TENGGARA TIMUR,SASITA MEAN,AS MANULEA,53,6,21,7,5306021007,0,674,0,219,0,124.824437,-9.467917,388,530602100701
11710,NUSA TENGGARA TIMUR,SASITA MEAN,AS MANULEA,53,6,21,7,5306021007,0,674,0,219,0,124.819685,-9.474137,169,530602100702
11704,NUSA TENGGARA TIMUR,SASITA MEAN,AS MANULEA,53,6,21,7,5306021007,0,674,0,219,0,124.822984,-9.470737,118,530602100703
11717,NUSA TENGGARA TIMUR,SASITA MEAN,BEANENO,53,6,21,15,5306021015,0.148148,640,0.238994,159,38,124.844917,-9.487861,311,530602101501
11734,NUSA TENGGARA TIMUR,SASITA MEAN,BEANENO,53,6,21,15,5306021015,0.148148,640,0.238994,159,38,124.844212,-9.492658,201,530602101502
11730,NUSA TENGGARA TIMUR,SASITA MEAN,BEANENO,53,6,21,15,5306021015,0.148148,640,0.238994,159,38,124.846734,-9.49935,50,530602101503
11284,NUSA TENGGARA TIMUR,SASITA MEAN,BEANENO,53,6,21,15,5306021015,0.148148,640,0.238994,159,38,124.845293,-9.500492,48,530602101504
11724,NUSA TENGGARA TIMUR,SASITA MEAN,BEANENO,53,6,21,15,5306021015,0.148148,640,0.238994,159,38,124.832487,-9.496341,30,530602101505
11263,NUSA TENGGARA TIMUR,SASITA MEAN,MANUMUTIN SILOLE,53,6,21,16,5306021016,0,434,0,123,0,124.799321,-9.538004,190,530602101601
11275,NUSA TENGGARA TIMUR,SASITA MEAN,MANUMUTIN SILOLE,53,6,21,16,5306021016,0,434,0,123,0,124.8036,-9.520952,106,530602101602
11264,NUSA TENGGARA TIMUR,SASITA MEAN,MANUMUTIN SILOLE,53,6,21,16,5306021016,0,434,0,123,0,124.809094,-9.536463,55,530602101603
11255,NUSA TENGGARA TIMUR,SASITA MEAN,MANUMUTIN SILOLE,53,6,21,16,5306021016,0,434,0,123,0,124.80239,-9.545583,41,530602101604
11262,NUSA TENGGARA TIMUR,SASITA MEAN,MANUMUTIN SILOLE,53,6,21,16,5306021016,0,434,0,123,0,124.801272,-9.537859,24,530602101605
11251,NUSA TENGGARA TIMUR,SASITA MEAN,MANUMUTIN SILOLE,53,6,21,16,5306021016,0,434,0,123,0,124.800905,-9.546733,17,530602101606
11269,NUSA TENGGARA TIMUR,SASITA MEAN,BUILARAN,53,6,21,17,5306021017,0,980,0,286,0,124.842675,-9.527495,980,530602101701
11705,NUSA TENGGARA TIMUR,SASITA MEAN,UMUTNANA,53,6,21,18,5306021018,0,537,0,152,0,124.834596,-9.471859,306,530602101801
11702,NUSA TENGGARA TIMUR,SASITA MEAN,UMUTNANA,53,6,21,18,5306021018,0,537,0,152,0,124.840136,-9.471504,193,530602101802
11712,NUSA TENGGARA TIMUR,SASITA MEAN,UMUTNANA,53,6,21,18,5306021018,0,537,0,152,0,124.830226,-9.477362,38,530602101803
11697,NUSA TENGGARA TIMUR,SASITA MEAN,NAISAU,53,6,21,20,5306021020,0,401,0,120,0,124.800477,-9.447713,104,530602102001
11720,NUSA TENGGARA TIMUR,SASITA MEAN,NAISAU,53,6,21,20,5306021020,0,401,0,120,0,124.805009,-9.471342,102,530602102002
11696,NUSA TENGGARA TIMUR,SASITA MEAN,NAISAU,53,6,21,20,5306021020,0,401,0,120,0,124.801706,-9.445087,93,530602102003
11703,NUSA TENGGARA TIMUR,SASITA MEAN,NAISAU,53,6,21,20,5306021020,0,401,0,120,0,124.813594,-9.469017,79,530602102004
11694,NUSA TENGGARA TIMUR,SASITA MEAN,NAISAU,53,6,21,20,5306021020,0,401,0,120,0,124.804425,-9.443453,22,530602102005
11836,NUSA TENGGARA TIMUR,BOTIN LEOBELE,KEREANA,53,6,22,1,5306022001,0.015464,1841,0.045918,392,18,124.916378,-9.484087,416,530602200101
11316,NUSA TENGGARA TIMUR,BOTIN LEOBELE,KEREANA,53,6,22,1,5306022001,0.015464,1841,0.045918,392,18,124.903285,-9.50227,371,530602200102
11854,NUSA TENGGARA TIMUR,BOTIN LEOBELE,KEREANA,53,6,22,1,5306022001,0.015464,1841,0.045918,392,18,124.9176,-9.4888,228,530602200103
11846,NUSA TENGGARA TIMUR,BOTIN LEOBELE,KEREANA,53,6,22,1,5306022001,0.015464,1841,0.045918,392,18,124.906907,-9.497552,220,530602200104
11851,NUSA TENGGARA TIMUR,BOTIN LEOBELE,KEREANA,53,6,22,1,5306022001,0.015464,1841,0.045918,392,18,124.912749,-9.493761,153,530602200105
11853,NUSA TENGGARA TIMUR,BOTIN LEOBELE,KEREANA,53,6,22,1,5306022001,0.015464,1841,0.045918,392,18,124.915527,-9.480515,130,530602200106
11852,NUSA TENGGARA TIMUR,BOTIN LEOBELE,KEREANA,53,6,22,1,5306022001,0.015464,1841,0.045918,392,18,124.912881,-9.479261,122,530602200107
11848,NUSA TENGGARA TIMUR,BOTIN LEOBELE,KEREANA,53,6,22,1,5306022001,0.015464,1841,0.045918,392,18,124.917249,-9.492872,69,530602200108
11294,NUSA TENGGARA TIMUR,BOTIN LEOBELE,KEREANA,53,6,22,1,5306022001,0.015464,1841,0.045918,392,18,124.942133,-9.500374,55,530602200109
11842,NUSA TENGGARA TIMUR,BOTIN LEOBELE,KEREANA,53,6,22,1,5306022001,0.015464,1841,0.045918,392,18,124.943056,-9.489933,34,530602200110
11843,NUSA TENGGARA TIMUR,BOTIN LEOBELE,KEREANA,53,6,22,1,5306022001,0.015464,1841,0.045918,392,18,124.939633,-9.499529,22,530602200111
11844,NUSA TENGGARA TIMUR,BOTIN LEOBELE,KEREANA,53,6,22,1,5306022001,0.015464,1841,0.045918,392,18,124.941689,-9.499856,19,530602200112
11298,NUSA TENGGARA TIMUR,BOTIN LEOBELE,TAKARAI,53,6,22,2,5306022002,0,466,0,105,0,124.888434,-9.503242,197,530602200201
11838,NUSA TENGGARA TIMUR,BOTIN LEOBELE,TAKARAI,53,6,22,2,5306022002,0,466,0,105,0,124.897505,-9.482586,138,530602200202
11300,NUSA TENGGARA TIMUR,BOTIN LEOBELE,TAKARAI,53,6,22,2,5306022002,0,466,0,105,0,124.890576,-9.506399,102,530602200203
11297,NUSA TENGGARA TIMUR,BOTIN LEOBELE,TAKARAI,53,6,22,2,5306022002,0,466,0,105,0,124.881187,-9.503065,29,530602200204
11283,NUSA TENGGARA TIMUR,BOTIN LEOBELE,BABOTIN SELATAN,53,6,22,3,5306022003,0,340,0,82,0,124.869603,-9.500678,184,530602200301
11731,NUSA TENGGARA TIMUR,BOTIN LEOBELE,BABOTIN SELATAN,53,6,22,3,5306022003,0,340,0,82,0,124.869252,-9.499455,89,530602200302
11282,NUSA TENGGARA TIMUR,BOTIN LEOBELE,BABOTIN SELATAN,53,6,22,3,5306022003,0,340,0,82,0,124.87448,-9.502238,53,530602200303
11296,NUSA TENGGARA TIMUR,BOTIN LEOBELE,BABOTIN SELATAN,53,6,22,3,5306022003,0,340,0,82,0,124.875151,-9.502235,14,530602200304
11835,NUSA TENGGARA TIMUR,BOTIN LEOBELE,BABOTIN MAEMINA,53,6,22,4,5306022004,0,676,0,143,0,124.88496,-9.477793,556,530602200401
11833,NUSA TENGGARA TIMUR,BOTIN LEOBELE,BABOTIN MAEMINA,53,6,22,4,5306022004,0,676,0,143,0,124.886627,-9.479548,120,530602200402
11714,NUSA TENGGARA TIMUR,BOTIN LEOBELE,BABOTIN,53,6,22,5,5306022005,0,1160,0,271,0,124.869929,-9.476517,771,530602200501
11708,NUSA TENGGARA TIMUR,BOTIN LEOBELE,BABOTIN,53,6,22,5,5306022005,0,1160,0,271,0,124.860893,-9.473039,165,530602200502
11826,NUSA TENGGARA TIMUR,BOTIN LEOBELE,BABOTIN,53,6,22,5,5306022005,0,1160,0,271,0,124.876176,-9.474429,85,530602200503
11706,NUSA TENGGARA TIMUR,BOTIN LEOBELE,BABOTIN,53,6,22,5,5306022005,0,1160,0,271,0,124.873172,-9.472049,80,530602200504
11832,NUSA TENGGARA TIMUR,BOTIN LEOBELE,BABOTIN,53,6,22,5,5306022005,0,1160,0,271,0,124.876686,-9.47853,58,530602200505
11709,NUSA TENGGARA TIMUR,BOTIN LEOBELE,BABOTIN,53,6,22,5,5306022005,0,1160,0,271,0,124.87495,-9.473228,2,530602200506
11250,NUSA TENGGARA TIMUR,IO KUFEU,FATOIN,53,6,23,1,5306023001,0,620,0,149,0,124.768642,-9.549798,136,530602300101
11257,NUSA TENGGARA TIMUR,IO KUFEU,FATOIN,53,6,23,1,5306023001,0,620,0,149,0,124.764159,-9.545462,135,530602300102
11254,NUSA TENGGARA TIMUR,IO KUFEU,FATOIN,53,6,23,1,5306023001,0,620,0,149,0,124.760131,-9.54685,103,530602300103
11247,NUSA TENGGARA TIMUR,IO KUFEU,FATOIN,53,6,23,1,5306023001,0,620,0,149,0,124.757554,-9.552184,97,530602300104
11261,NUSA TENGGARA TIMUR,IO KUFEU,FATOIN,53,6,23,1,5306023001,0,620,0,149,0,124.762513,-9.538981,81,530602300105
11249,NUSA TENGGARA TIMUR,IO KUFEU,FATOIN,53,6,23,1,5306023001,0,620,0,149,0,124.765997,-9.551562,68,530602300106
11265,NUSA TENGGARA TIMUR,IO KUFEU,BANI BANI,53,6,23,2,5306023002,0,784,0,180,0,124.758306,-9.533466,428,530602300201
11268,NUSA TENGGARA TIMUR,IO KUFEU,BANI BANI,53,6,23,2,5306023002,0,784,0,180,0,124.767922,-9.526963,275,530602300202
11253,NUSA TENGGARA TIMUR,IO KUFEU,BANI BANI,53,6,23,2,5306023002,0,784,0,180,0,124.773323,-9.546035,82,530602300203
11276,NUSA TENGGARA TIMUR,IO KUFEU,IKAN TUNABEIS,53,6,23,3,5306023003,0,1054,0,226,0,124.781892,-9.517857,753,530602300301
11272,NUSA TENGGARA TIMUR,IO KUFEU,IKAN TUNABEIS,53,6,23,3,5306023003,0,1054,0,226,0,124.773779,-9.524402,268,530602300302
11273,NUSA TENGGARA TIMUR,IO KUFEU,IKAN TUNABEIS,53,6,23,3,5306023003,0,1054,0,226,0,124.775966,-9.524663,32,530602300303
11281,NUSA TENGGARA TIMUR,IO KUFEU,KUFEU,53,6,23,4,5306023004,0,1014,0,209,0,124.80239,-9.505521,938,530602300401
11280,NUSA TENGGARA TIMUR,IO KUFEU,KUFEU,53,6,23,4,5306023004,0,1014,0,209,0,124.793489,-9.514555,76,530602300402
11715,NUSA TENGGARA TIMUR,IO KUFEU,BIAU,53,6,23,5,5306023005,0,577,0,150,0,124.810172,-9.478617,259,530602300501
11711,NUSA TENGGARA TIMUR,IO KUFEU,BIAU,53,6,23,5,5306023005,0,577,0,150,0,124.79677,-9.476121,255,530602300502
11718,NUSA TENGGARA TIMUR,IO KUFEU,BIAU,53,6,23,5,5306023005,0,577,0,150,0,124.802926,-9.482603,63,530602300503
11721,NUSA TENGGARA TIMUR,IO KUFEU,TUNABESI,53,6,23,6,5306023006,0,2189,0.012448,482,6,124.796386,-9.486643,1437,530602300601
11725,NUSA TENGGARA TIMUR,IO KUFEU,TUNABESI,53,6,23,6,5306023006,0,2189,0.012448,482,6,124.778854,-9.496556,752,530602300602
11728,NUSA TENGGARA TIMUR,IO KUFEU,TUNMAT,53,6,23,7,5306023007,0,1125,0,245,0,124.757154,-9.497079,612,530602300701
10928,NUSA TENGGARA TIMUR,IO KUFEU,TUNMAT,53,6,23,7,5306023007,0,1125,0,245,0,124.728316,-9.503933,190,530602300702
11722,NUSA TENGGARA TIMUR,IO KUFEU,TUNMAT,53,6,23,7,5306023007,0,1125,0,245,0,124.764577,-9.491305,126,530602300703
10927,NUSA TENGGARA TIMUR,IO KUFEU,TUNMAT,53,6,23,7,5306023007,0,1125,0,245,0,124.748485,-9.502216,92,530602300704
11729,NUSA TENGGARA TIMUR,IO KUFEU,TUNMAT,53,6,23,7,5306023007,0,1125,0,245,0,124.750964,-9.497973,73,530602300705
11544,NUSA TENGGARA TIMUR,IO KUFEU,TUNMAT,53,6,23,7,5306023007,0,1125,0,245,0,124.749651,-9.498247,26,530602300706
11736,NUSA TENGGARA TIMUR,IO KUFEU,TUNMAT,53,6,23,7,5306023007,0,1125,0,245,0,124.77123,-9.494061,6,530602300707
11819,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.912952,-9.465162,259,530603000501
11816,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.885286,-9.462441,252,530603000502
11824,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.912625,-9.471213,227,530603000503
11823,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.905014,-9.469691,191,530603000504
11814,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.877769,-9.461949,190,530603000505
11828,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.892585,-9.475728,185,530603000506
11825,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.894608,-9.47345,181,530603000507
11827,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.889136,-9.474563,145,530603000508
11808,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.904855,-9.456111,137,530603000509
11817,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.88973,-9.463343,137,530603000510
11815,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.91223,-9.461871,128,530603000511
11812,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.911047,-9.45896,104,530603000512
11822,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.893069,-9.466464,82,530603000513
11811,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.893368,-9.45874,79,530603000514
11821,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.901133,-9.466301,72,530603000515
11818,NUSA TENGGARA TIMUR,MALAKA TIMUR,NUMPONI,53,6,30,5,5306030005,0.048696,2416,0.087954,523,46,124.900298,-9.464213,46,530603000516
11820,NUSA TENGGARA TIMUR,MALAKA TIMUR,SANLEO,53,6,30,6,5306030006,0.044776,1817,0.134361,454,61,124.933673,-9.465396,356,530603000601
11803,NUSA TENGGARA TIMUR,MALAKA TIMUR,SANLEO,53,6,30,6,5306030006,0.044776,1817,0.134361,454,61,124.920948,-9.45115,308,530603000602
